Syntax version=4
Sun Nov 24 22:27:38 2019
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		akcelerometer[0]	akcelerometer[1]	akcelerometer[2]	gyroskope[0]	gyroskope[1]	gyroskope[2]
D:	time(ms)	(0x20000780,7)	(0x20000788,7)	(0x20000790,7)	(0x20000798,7)	(0x200007a0,7)	(0x200007a8,7)
D:	4212.11	0.541274	6.382727	-10.116563	0.260990	2.881540	-0.056459
D:	4213.08	0.541274	6.382727	-10.116563	0.071373	2.458630	-0.257794
D:	4214.19	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4215.29	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4216.39	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4217.27	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4218.40	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4219.75	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4220.67	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4221.59	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4222.51	0.383203	6.734795	-10.535691	0.071373	2.458630	-0.257794
D:	4223.43	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4224.37	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4225.31	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4226.24	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4227.18	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4228.13	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4229.15	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4230.09	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4231.06	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4232.06	0.586780	6.677314	-10.461445	-0.340885	1.826929	-0.516653
D:	4233.05	0.586780	6.677314	-10.461445	-0.766991	1.362473	-0.653007
D:	4234.05	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4234.97	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4235.91	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4236.86	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4237.81	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4238.74	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4239.67	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4240.62	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4241.46	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4242.41	1.025068	6.174360	-9.857900	-0.766990	1.362473	-0.653007
D:	4243.36	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4244.38	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4245.34	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4246.34	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4247.32	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4248.37	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4249.32	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4250.30	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4251.39	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4252.45	1.319656	5.719307	-9.340576	-0.998153	1.064199	-0.732902
D:	4253.60	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4254.71	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4255.75	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4256.89	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4257.84	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4258.91	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4260.05	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4261.07	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4262.17	1.899250	5.168452	-8.820857	-0.996022	1.006675	-0.691357
D:	4263.09	1.899250	5.168452	-8.820857	-0.924650	1.097222	-0.479369
D:	4264.17	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4265.25	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4266.34	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4267.52	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4268.46	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4269.43	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4270.38	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4271.32	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4272.32	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4273.31	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4274.21	2.481240	4.342170	-8.588540	-0.924650	1.097222	-0.479369
D:	4275.17	2.481240	4.023636	-8.164622	-0.595483	1.427454	-0.188552
D:	4276.09	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4277.03	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4278.23	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4279.21	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4280.13	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4281.05	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4282.06	2.962639	4.023633	-8.164622	-0.595483	1.427454	-0.188552
D:	4282.97	2.962639	4.023633	-8.164622	-0.595483	1.935585	0.104396
D:	4283.89	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4284.82	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4285.74	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4286.67	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4287.59	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4288.52	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4289.43	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4290.37	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4291.32	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4292.34	3.048860	4.471501	-8.375383	-0.036219	1.935585	0.104396
D:	4293.34	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4294.37	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4295.33	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4296.43	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4297.41	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4298.32	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4299.42	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4300.53	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4301.60	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4302.69	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4303.74	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4304.82	2.653682	5.431904	-9.160950	0.578439	2.394714	0.251402
D:	4305.85	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4306.88	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4307.83	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4308.90	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4310.05	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4311.08	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4312.41	2.332749	6.392307	-9.817185	1.099353	2.708967	0.278034
D:	4313.52	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4314.61	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4315.71	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4316.52	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4317.51	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4318.60	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4319.52	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4320.43	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4321.36	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4322.31	2.244133	6.665339	-10.142908	1.392301	2.831473	0.211988
D:	4323.21	2.244133	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4324.16	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4325.08	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4326.05	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4327.05	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4328.07	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4329.09	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4330.05	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4331.05	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4331.98	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4332.88	2.304009	6.758745	-10.648257	1.474326	2.735599	0.105461
D:	4333.81	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4334.72	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4335.64	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4336.55	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4337.50	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4338.46	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4339.42	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4340.35	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4341.27	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4342.21	2.450105	6.536008	-10.715317	1.447694	2.510828	-0.003196
D:	4343.14	2.450105	6.536008	-10.569221	1.370995	2.192314	-0.090547
D:	4344.16	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4345.11	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4346.06	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4347.06	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4348.04	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4348.95	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4350.06	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4351.16	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4352.25	2.773433	6.148015	-10.569221	1.370995	2.192314	-0.090547
D:	4353.35	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4354.45	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4355.48	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4356.56	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4357.68	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4358.59	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4359.68	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4360.74	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4361.88	3.194956	5.700146	-10.265054	1.230380	1.847169	-0.129962
D:	4363.07	3.194956	5.700146	-10.265054	1.054612	1.505219	-0.103331
D:	4364.16	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4365.22	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4366.31	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4367.35	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4368.43	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4369.36	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4370.32	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4371.31	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4372.23	3.640430	5.173242	-9.817185	1.054612	1.505219	-0.103331
D:	4373.16	3.640430	4.972059	-9.718989	0.952346	1.259143	-0.039415
D:	4374.08	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4375.05	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4375.97	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4376.90	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4377.91	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4378.92	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4379.87	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4380.80	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4381.72	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4382.64	3.992498	4.972061	-9.718989	0.952346	1.259143	-0.039415
D:	4383.57	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4384.48	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4385.41	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4386.33	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4387.35	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4388.31	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4389.31	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4390.31	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4391.32	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4392.34	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4393.34	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4394.36	4.140989	4.926555	-9.589658	0.958738	1.119593	0.023436
D:	4395.34	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4396.35	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4397.49	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4398.41	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4399.41	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4400.35	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4401.34	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4402.28	4.188889	4.770879	-9.517808	1.024784	1.059938	0.079895
D:	4403.34	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4404.29	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4405.23	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4406.08	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4406.87	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4407.72	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4408.68	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4409.66	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4410.61	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4411.46	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4412.51	4.411626	4.481082	-8.950188	1.106810	1.064199	0.133158
D:	4413.50	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4414.47	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4415.45	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4416.39	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4417.32	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4418.52	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4419.51	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4420.53	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4421.48	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4422.44	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4423.39	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4424.33	4.619993	4.203259	-8.614885	1.351821	1.280448	0.236489
D:	4425.37	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4426.35	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4427.34	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4428.41	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4429.48	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4430.43	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4431.45	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4432.35	4.811594	3.875142	-8.490344	1.684183	1.529720	0.331297
D:	4433.31	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4434.23	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4435.17	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4436.09	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4437.05	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4438.05	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4439.05	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4439.98	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4440.99	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4441.96	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4442.89	4.744534	3.963757	-8.923843	1.993110	1.767274	0.433563
D:	4443.83	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4444.79	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4445.74	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4446.68	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4447.63	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4448.53	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4449.49	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4450.43	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4451.53	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4452.67	4.629573	4.064348	-9.062754	2.152899	1.843973	0.491087
D:	4453.72	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4454.75	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4455.81	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4456.89	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4457.92	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4459.05	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4460.23	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4461.38	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4462.59	4.562512	4.210444	-9.371711	2.208293	1.769404	0.488956
D:	4463.58	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4464.67	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4465.76	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4467.01	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4467.99	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4468.91	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4469.88	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4470.81	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4471.73	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4472.63	4.481082	4.220024	-9.565708	2.061287	1.572330	0.458064
D:	4473.56	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4474.49	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4475.42	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4476.31	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4477.22	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4478.20	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4479.20	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4480.18	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4481.11	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4482.05	4.763694	3.700305	-9.668694	1.852495	1.278317	0.449542
D:	4482.96	4.763694	3.700305	-9.668694	1.852495	1.026915	0.463390
D:	4483.91	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4484.84	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4485.77	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4486.70	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4487.64	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4488.57	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4489.52	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4490.47	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4491.36	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4492.35	5.331313	3.252437	-9.477092	1.709749	1.026915	0.463390
D:	4493.36	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4494.36	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4495.35	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4496.29	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4497.28	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4498.23	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4499.19	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4500.32	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4501.57	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4502.67	5.657036	2.644102	-9.321416	1.619202	0.762729	0.474043
D:	4503.78	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4504.88	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4505.97	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4506.90	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4507.88	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4508.97	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4510.07	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4511.07	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4512.47	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4513.65	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4514.78	5.896538	2.342329	-8.667576	1.605354	0.667921	0.502805
D:	4515.89	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4516.84	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4517.68	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4518.83	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4519.83	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4520.80	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4521.71	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4522.72	5.946833	1.927991	-8.322693	1.740642	0.713727	0.553938
D:	4523.63	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4524.55	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4525.45	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4526.36	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4527.23	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4528.21	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4529.27	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4530.20	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4531.15	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4532.09	5.812712	1.841770	-8.131091	1.787514	0.766990	0.595483
D:	4533.05	5.812712	1.841770	-8.131091	1.822667	0.830906	0.615723
D:	4534.05	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4534.98	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4535.90	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4536.86	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4537.82	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4538.75	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4539.67	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4540.61	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
D:	4541.48	5.997129	1.906436	-7.920330	1.822667	0.830906	0.615723
